deviceid,qid,choices,timestamp,pos_id
212,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:04:34.871Z,787993
211,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:04:35.834Z,781017
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:04:35.839Z,821290
252,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:04:36.850Z,818341
271,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:04:40.386Z,827854
212,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-26T11:04:43.809Z,787993
252,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:04:43.864Z,818341
216,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-11-26T11:04:46.352Z,822893
271,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:04:48.352Z,827854
212,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:04:48.755Z,787993
217,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:04:50.120Z,821290
252,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:04:51.257Z,818341
216,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T11:05:07.660Z,822893
271,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:04:59.815Z,827854
217,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:04:59.819Z,821290
216,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:05:13.970Z,822893
216,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T11:05:20.160Z,822893
271,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-11-27T21:53:41.241Z,821511
252,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-11-26T11:05:24.180Z,815052
216,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:05:26.011Z,822893
252,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T11:05:28.684Z,815052
271,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T11:05:30.473Z,821511
252,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:05:31.042Z,815052
252,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:05:33.321Z,815052
252,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:05:35.789Z,815052
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T11:06:00.599Z,805943
271,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:05:43.119Z,821511
271,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:05:47.612Z,821511
271,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:05:52.305Z,821511
216,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-11-26T11:06:09.915Z,827137
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T11:06:20.099Z,805943
216,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T11:06:18.615Z,827137
217,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:06:26.497Z,805943
216,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:06:39.812Z,827137
217,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T11:06:43.099Z,805943
216,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T11:06:46.502Z,827137
216,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:06:52.039Z,827137
217,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:06:54.789Z,805943
255,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-26T11:07:09.191Z,815521
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T11:07:57.312Z,800544
255,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T11:07:52.758Z,815521
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' },{ index: 9, mappedValue: '기타', prompt: '기타' }",2019-11-26T11:08:11.192Z,800544
217,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:08:16.418Z,800544
217,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:08:22.776Z,800544
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T11:08:39.609Z,800544
255,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T11:09:15.056Z,815521
255,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:09:30.878Z,815521
255,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:10:16.926Z,815521
174,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T11:12:17.758Z,808041
174,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-11-26T11:12:22.969Z,808041
174,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:12:31.683Z,808041
174,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:12:38.011Z,808041
174,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:12:43.881Z,808041
174,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T11:13:04.650Z,825044
174,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T11:13:11.362Z,825044
174,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:13:15.961Z,825044
174,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-26T11:13:23.111Z,825044
174,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:13:27.773Z,825044
262,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-11-26T11:17:45.885Z,823294
262,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T11:18:29.884Z,823294
262,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:18:44.943Z,823294
262,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-26T11:19:07.493Z,823294
262,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T11:19:24.700Z,823294
264,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-11-26T11:21:05.750Z,818139
264,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T11:21:16.519Z,818139
264,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:21:28.991Z,818139
264,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:21:38.130Z,818139
264,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T11:21:48.936Z,818139
207,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-26T12:04:33.369Z,799012
207,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T12:03:04.598Z,799012
207,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T12:03:21.277Z,799012
207,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-26T12:03:37.690Z,799012
207,4,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T12:03:44.818Z,799012
266,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T12:06:14.042Z,824941
266,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T12:06:53.042Z,824941
266,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T12:07:04.813Z,824941
266,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:07:11.185Z,824941
266,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:07:16.534Z,824941
256,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T12:15:56.896Z,815857
256,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T12:15:16.179Z,815857
256,2,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-26T12:17:00.477Z,815857
256,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:18:01.748Z,815857
209,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-26T12:17:41.494Z,810577
209,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T12:18:00.890Z,810577
209,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:18:10.341Z,810577
209,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:18:16.007Z,810577
209,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:18:19.590Z,810577
209,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-11-26T12:18:41.579Z,820100
209,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T12:18:55.899Z,820100
209,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:19:02.283Z,820100
209,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:19:04.335Z,820100
209,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:19:08.053Z,820100
209,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-11-26T12:19:23.703Z,828598
209,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' },{ index: 8, mappedValue: '도보', prompt: '도보' }",2019-11-26T12:19:46.289Z,828598
256,4,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-26T12:19:47.835Z,815857
209,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:19:52.744Z,828598
209,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:19:56.715Z,828598
209,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:20:02.717Z,828598
256,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-26T12:24:11.429Z,823980
256,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T12:25:05.127Z,823980
256,2,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-26T12:25:29.439Z,823980
256,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:25:34.930Z,823980
256,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:25:43.770Z,823980
256,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-26T12:25:56.750Z,828203
256,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T12:26:03.530Z,828203
256,2,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-26T12:26:07.630Z,828203
256,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T12:26:13.150Z,828203
256,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:26:18.330Z,828203
273,0,"{
  index: 6,
  mappedValue: '문화시설',
  prompt: '문화시설(예: 도서관, 미술관, 박물관, 공연장, 영화관 등)'
}",2019-11-26T12:29:16.259Z,829748
273,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T12:31:00.528Z,829748
273,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T12:31:14.238Z,829748
273,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-26T12:31:20.444Z,829748
273,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T12:31:48.290Z,829748
208,0,"{ index: 1, mappedValue: '직장', prompt: '직장' }",2019-11-26T13:03:27.921Z,780633
208,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T13:04:00.388Z,780633
208,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:04:04.495Z,780633
208,3,"{ index: 0, mappedValue: '1', prompt: '매우 낮다(접근하기 매우 어렵다) ' }",2019-11-26T13:04:13.668Z,780633
208,4,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:04:29.609Z,780633
208,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-11-26T13:05:42.493Z,801269
208,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T13:05:54.875Z,801269
208,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:06:05.333Z,801269
208,3,"{ index: 0, mappedValue: '1', prompt: '매우 낮다(접근하기 매우 어렵다) ' }",2019-11-26T13:06:11.662Z,801269
208,4,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:06:14.567Z,801269
208,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-11-26T13:06:48.044Z,804435
208,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T13:06:53.979Z,804435
208,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:07:01.178Z,804435
208,4,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:07:12.493Z,804435
208,3,"{ index: 0, mappedValue: '1', prompt: '매우 낮다(접근하기 매우 어렵다) ' }",2019-11-26T13:07:25.212Z,804435
208,0,"{
  index: 4,
  mappedValue: '보건의료시설',
  prompt: '보건의료시설(예: 보건소, 종합병원, 의원, 약국 등)'
}",2019-11-26T13:10:04.141Z,809962
208,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T13:08:54.779Z,809962
208,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:08:57.709Z,809962
208,3,"{ index: 0, mappedValue: '1', prompt: '매우 낮다(접근하기 매우 어렵다) ' }",2019-11-26T13:09:05.159Z,809962
208,4,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:09:10.959Z,809962
250,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-11-26T13:10:18.769Z,824981
250,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T13:10:23.944Z,824981
250,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T13:10:33.374Z,824981
208,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-26T13:11:22.778Z,823041
208,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T13:11:36.929Z,823041
250,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-26T13:11:37.885Z,824981
250,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T13:11:42.385Z,824981
208,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:11:44.738Z,823041
208,3,"{ index: 0, mappedValue: '1', prompt: '매우 낮다(접근하기 매우 어렵다) ' }",2019-11-26T13:11:47.650Z,823041
208,4,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-26T13:11:51.032Z,823041
250,0,"{ index: 1, mappedValue: '직장', prompt: '직장' }",2019-11-26T13:13:06.707Z,818803
250,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T13:13:13.092Z,818803
250,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T13:13:17.997Z,818803
250,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T13:13:23.458Z,818803
250,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T13:13:27.777Z,818803
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T19:11:44.891Z,753021
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:11:52.678Z,753021
217,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:11:56.909Z,753021
217,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T19:12:07.222Z,753021
217,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:12:14.106Z,753021
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T19:14:32.844Z,748372
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:13:19.263Z,748372
217,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:13:22.672Z,748372
217,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T19:13:37.241Z,748372
217,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:13:46.966Z,748372
217,0,"{
  index: 6,
  mappedValue: '문화시설',
  prompt: '문화시설(예: 도서관, 미술관, 박물관, 공연장, 영화관 등)'
}",2019-11-26T19:15:33.713Z,709735
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:15:56.775Z,709735
217,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:16:00.635Z,709735
217,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T19:16:11.278Z,709735
217,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:16:14.886Z,709735
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T19:17:49.234Z,702694
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:18:11.825Z,702694
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:18:21.104Z,702694
217,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:18:28.067Z,702694
217,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:18:32.078Z,702694
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T19:19:27.790Z,666361
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:19:36.594Z,666361
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:19:40.622Z,666361
217,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:19:45.526Z,666361
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T19:19:54.727Z,666361
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T19:20:56.690Z,663243
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:21:03.557Z,663243
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:21:11.615Z,663243
217,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T19:21:18.977Z,663243
217,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:21:28.041Z,663243
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T19:22:38.222Z,656534
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:22:43.202Z,656534
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:22:48.563Z,656534
217,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T19:22:57.995Z,656534
217,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:23:06.037Z,656534
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T19:24:33.922Z,631178
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:24:39.131Z,631178
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:24:42.923Z,631178
217,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-26T19:24:55.169Z,631178
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T19:25:02.188Z,631178
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T19:25:38.746Z,638880
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:25:45.999Z,638880
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:25:50.148Z,638880
217,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-26T19:26:11.041Z,638880
217,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:26:17.929Z,638880
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T19:26:56.076Z,630076
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:27:04.462Z,630076
217,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:27:10.437Z,630076
217,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-11-26T19:27:21.459Z,630076
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T19:27:29.936Z,630076
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T19:28:16.419Z,626626
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:28:58.446Z,626626
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:29:12.712Z,626626
217,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:29:16.573Z,626626
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T19:29:21.758Z,626626
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T19:30:17.888Z,623368
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:30:26.077Z,623368
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:30:29.563Z,623368
217,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:30:33.107Z,623368
217,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:30:37.381Z,623368
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T19:31:32.413Z,619383
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:31:39.698Z,619383
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:31:44.908Z,619383
217,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:31:50.236Z,619383
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T19:31:59.345Z,619383
217,0,"{ index: 7, mappedValue: '체육시설', prompt: '체육시설(예: 운동장, 체육관 등)' }",2019-11-26T19:32:58.024Z,599350
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:33:04.419Z,599350
217,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T19:33:09.762Z,599350
217,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-11-26T19:33:24.435Z,599350
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T19:33:30.266Z,599350
217,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-26T19:34:15.373Z,596352
217,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-26T19:34:22.038Z,596352
217,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-26T19:34:26.182Z,596352
217,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-11-26T19:34:38.614Z,596352
217,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-11-26T19:34:47.884Z,596352
210,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-11-26T22:35:09.742Z,806219
210,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-26T22:35:16.727Z,806219
210,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T22:35:35.682Z,806219
210,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T22:35:52.163Z,806219
210,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-26T22:36:08.935Z,806219
